1055 1304 748 26
616 1246 1251 0
583 1518 1403 405
21 717 86 0
608 0 0 1077
372 0 0 0
1515 1553 286 1240
158 48 199 872
6 1599 279 1467
109 467 18 199
1513 900 579 1480
642 886 251 882
223 202 20 0
318 1528 385 0
29 0 0 0
37 650 891 0
86 218 1206 0
1347 60 187 0
234 515 585 84
383 75 665 0
348 1247 151 0
869 1058 1042 0
488 0 487 12
200 874 13 1496
1070 847 1582 80
969 1457 1219 1389
819 1531 76 0
147 882 95 670
1251 94 509 0
1552 1242 1213 0
659 80 872 1298
167 388 269 1597
458 1507 1451 0
186 88 897 1196
1114 607 139 152
1056 343 0 0
935 955 905 0
0 0 1246 0
860 731 349 0
966 896 1261 482
467 188 763 0
1555 848 469 0
1148 1419 1137 74
1327 221 0 1530
247 116 896 425
696 1308 1085 0
111 117 0 0
905 525 75 50
1463 13 1241 627
1241 136 0 0
1257 1241 921 126
847 50 789 966
415 1205 887 727
913 414 307 663
0 217 814 0
58 337 1511 152
0 788 10 10
578 37 496 1474
1241 0 181 0
645 1105 0 1464
966 1483 43 869
504 792 152 75
859 1496 152 0
514 1376 152 497
135 470 1235 0
976 407 1304 0
763 891 539 0
329 977 1319 587
1409 75 1236 258
681 1106 178 237
1402 116 1451 0
1080 691 60 978
437 943 90 1123
779 126 342 0
1329 254 352 0
1147 286 60 0
85 737 1 0
246 296 337 458
534 1321 1347 0
367 1241 716 0
1117 508 781 1329
406 111 80 1291
773 90 0 0
252 385 0 0
92 307 0 0
638 906 1240 1603
14 0 905 0
152 646 1228 1298
0 437 712 258
1389 499 590 0
116 95 0 0
1298 12 894 827
8 0 367 0
140 213 0 0
1097 57 80 165
601 182 1511 0
882 94 0 0
841 193 99 1402
101 99 796 0
935 608 7 1045
305 602 839 0
696 0 169 0
913 739 566 856
1148 955 362 1540
1600 1300 1412 178
73 343 0 0
350 87 0 1334
1017 1096 1466 182
198 124 1005 0
487 1302 0 0
303 614 422 116
258 543 1541 1084
1123 746 458 856
159 1148 861 30
1195 668 969 1558
1263 583 13 0
994 1 600 48
1245 722 1032 704
182 1085 18 0
632 510 374 0
1240 644 1604 0
424 1244 117 0
152 1188 1013 0
461 1486 1143 0
593 594 242 631
1586 1228 587 18
1241 221 0 1206
1048 564 40 1583
20 140 1137 169
599 305 0 1500
531 1172 788 1540
1314 1241 0 0
800 87 1014 0
712 1110 308 0
837 846 0 0
981 427 20 0
428 1149 1303 808
105 20 482 287
73 1489 30 1464
1540 1357 756 413
1036 14 150 801
57 125 0 0
1241 1565 1076 0
1052 821 174 0
1417 75 1207 57
126 642 877 1285
385 616 642 1353
28 75 174 0
222 1365 0 0
573 1037 1045 0
48 343 0 279
1 116 1567 0
1070 30 242 0
762 7 426 0
0 869 772 0
634 714 642 0
1226 1522 520 0
140 1021 772 0
350 755 73 1231
1385 685 1602 0
482 846 152 1361
54 732 1164 329
1123 1255 138 542
55 1041 1080 0
215 806 1042 121
226 0 199 111
403 1232 333 756
121 73 229 337
544 93 125 0
669 89 71 839
1052 1449 1338 1246
1258 423 6 1540
158 269 854 1179
1314 1244 847 1241
1356 286 1067 555
882 1172 217 6
60 905 1402 0
114 1546 308 668
1129 1207 1213 0
1445 853 1304 1449
1241 1303 905 671
482 50 960 1601
988 1241 436 824
713 126 127 0
70 820 1540 75
0 1455 0 0
85 572 0 0
106 1574 151 0
628 1234 988 424
980 1048 1066 367
1019 781 1218 1251
859 1077 525 1232
1325 8 258 1228
1056 1503 251 117
517 0 0 0
1135 247 0 0
1242 1452 0 0
1066 819 514 847
1568 1041 0 0
93 726 1312 670
1582 75 1241 716
459 482 9 1077
668 413 1206 221
1314 0 0 0
1319 1123 1463 1098
805 0 0 0
1017 1303 79 71
699 710 445 1228
17 0 0 0
676 140 0 0
13 253 1597 0
56 151 1273 0
816 1467 1293 0
315 118 667 0
175 1585 701 0
1241 1388 1232 797
346 1517 1449 0
605 405 682 1203
1246 1096 90 1480
1269 1235 0 0
592 117 1045 575
690 955 1162 543
0 73 0 0
345 435 423 1483
178 848 1265 0
451 1419 1395 0
1098 690 1409 0
178 316 1037 1467
0 0 0 0
976 730 286 0
1507 788 0 0
931 7 712 377
1241 1265 0 251
1302 182 26 0
1518 763 54 1089
849 1516 1114 722
826 1094 1281 0
913 1164 1019 93
1265 569 55 122
463 1247 317 0
1501 897 102 202
1395 720 899 0
838 0 0 0
393 670 872 0
285 1 0 0
1457 663 0 0
1325 1303 0 0
1457 626 196 345
215 1037 668 0
1123 882 718 0
1537 739 158 976
505 247 70 10
1290 971 1232 0
1007 50 301 1135
0 905 193 0
44 289 1530 450
847 0 75 0
714 1206 541 303
1033 165 1459 573
202 0 0 1246
1241 101 26 75
473 497 61 598
105 0 1241 0
17 1213 554 0
681 1557 814 0
910 380 1066 79
1329 1425 292 350
517 214 50 215
60 41 7 0
1110 863 542 677
997 676 1241 0
218 1346 1241 904
1213 251 1014 1303
451 1263 1338 1551
280 1232 1102 254
971 156 171 0
1 871 189 0
168 1206 1234 1563
830 1338 14 0
717 1248 1077 0
1252 245 281 97
29 522 320 0
839 203 632 0
384 100 1231 435
1193 1064 1162 1077
891 1535 9 0
1464 557 788 1241
1070 243 1321 1153
1410 29 1027 1501
424 1063 0 0
757 677 0 0
595 303 514 253
599 312 251 123
7 451 420 960
58 92 1468 0
13 0 1246 218
170 1244 1459 839
171 497 886 913
1227 1464 337 84
846 644 458 846
1257 1037 1409 506
1509 317 94 0
891 202 0 0
1241 48 0 0
0 0 824 0
1164 1231 48 0
1268 476 1110 539
1080 185 0 0
1483 704 732 1246
987 690 696 0
234 88 453 73
628 959 435 0
55 90 37 0
122 1418 976 0
193 0 0 0
1041 1446 1597 1409
352 1246 1153 209
254 212 870 1241
1240 116 1391 0
61 641 1455 753
85 1061 0 0
1419 753 375 79
1329 191 554 0
1164 1429 230 637
318 1075 51 60
649 708 1464 304
1429 1467 522 1241
515 643 0 1232
600 424 0 0
605 589 1041 1232
477 1517 158 12
931 113 1045 1143
279 1377 682 837
664 63 681 555
713 176 133 870
283 1476 286 0
775 91 1246 253
1058 350 1014 0
1131 717 1033 121
0 185 813 0
411 491 763 76
0 1468 1116 0
1246 882 210 882
7 721 86 0
1463 29 0 0
221 307 406 0
350 66 450 0
1383 766 214 20
428 1582 1376 1149
1364 259 941 110
1525 402 1170 0
1071 42 0 792
238 185 308 0
772 670 1565 1070
89 1308 231 1213
1608 1391 0 110
0 0 532 762
947 971 1151 1540
635 720 555 1325
1261 171 428 235
1565 206 0 0
49 1291 1135 0
1071 0 0 0
1395 140 259 61
234 205 1172 57
172 1602 1044 1204
1461 94 1330 1230
275 923 1088 1041
463 1004 375 1560
954 504 1577 0
79 0 839 0
1456 168 0 1207
1397 798 945 0
424 1540 136 520
122 120 221 0
1386 1492 1243 716
756 90 58 111
1338 405 560 86
6 120 752 0
43 1273 0 0
762 1385 0 0
445 1573 872 213
212 1485 1012 1350
189 1206 579 599
559 493 1246 0
1028 50 1228 1546
971 50 337 1008
172 851 1054 0
86 128 600 0
8 1431 152 240
140 122 856 0
342 971 286 0
18 1253 13 0
461 1079 1211 757
1056 390 53 712
668 1273 396 822
1199 235 304 1356
1246 514 9 916
1061 1480 1605 138
1474 1012 1303 1383
238 0 704 0
739 575 826 0
960 491 981 0
0 716 0 0
876 80 461 0
344 889 537 514
136 119 26 79
1549 706 76 1167
57 116 253 0
1500 347 221 682
690 587 1112 0
512 1080 593 438
1609 102 135 0
48 150 1067 916
1240 133 0 0
85 1246 910 0
93 1187 341 165
1241 550 147 337
152 473 491 698
1570 1222 1364 0
916 1074 84 274
966 121 253 110
1143 279 29 1080
368 1121 720 0
1419 171 0 0
687 910 1463 1338
707 1424 17 1246
1168 1246 846 0
71 1160 125 0
1009 0 0 259
991 1308 73 927
837 84 254 642
1598 6 818 1318
54 1386 1295 1507
1480 1246 0 0
339 643 1583 293
783 0 0 0
681 788 1228 362
76 747 1164 0
348 1097 798 316
116 177 1265 1248
988 691 814 0
1241 0 670 0
756 1074 1392 0
1102 659 731 0
1135 286 1266 1575
1026 255 1602 0
87 670 12 1231
1250 187 80 0
393 1501 15 152
1036 79 169 0
0 73 0 461
964 1241 1123 0
636 1246 599 0
1323 320 1315 0
406 1162 74 367
0 155 0 0
1408 285 46 257
1066 929 45 0
1450 0 670 0
1602 162 1206 1397
908 1344 821 0
217 917 849 1188
979 1011 345 0
514 1375 1037 1468
1205 496 1251 0
213 895 425 0
1061 388 0 1228
1500 721 339 0
1414 258 1162 1540
699 505 805 422
1605 101 1152 1459
861 1517 1032 76
422 2 680 76
51 222 772 0
1213 209 0 0
539 1052 1135 731
151 178 935 0
205 898 1239 821
1445 731 22 89
891 1088 1320 0
13 966 0 0
1441 469 1241 0
1288 193 1239 0
1338 14 60 0
1037 0 543 0
1218 1241 539 225
1273 538 205 786
869 0 85 0
1513 1449 891 0
511 151 126 1218
858 213 58 1141
1135 146 1132 0
1431 305 897 0
1598 1241 1302 196
1019 394 1257 0
75 1597 1107 0
789 797 369 670
658 1241 671 0
945 45 786 0
1143 574 243 1386
897 350 60 218
80 1026 663 1435
757 1546 574 1063
1102 416 704 1081
994 1398 0 602
275 80 1203 497
145 10 154 1338
633 515 0 0
384 90 940 0
600 1070 905 274
1241 1448 212 1257
183 0 0 0
1327 1420 602 780
244 1071 242 0
486 280 979 1241
1244 155 213 435
1252 1115 286 0
1044 774 1232 552
983 74 891 224
534 405 198 772
668 1315 221 0
952 1273 0 329
30 1370 217 0
528 770 1424 0
680 81 1472 88
511 1056 181 1070
367 1201 352 0
1125 1323 1213 1251
1232 759 761 259
592 133 212 1207
468 0 504 0
75 329 108 978
849 1246 10 235
572 602 92 0
1018 50 29 1464
246 889 1183 963
905 913 1295 0
1006 630 1520 0
1092 1006 789 1342
1330 690 1570 663
882 1008 520 0
1218 937 1123 856
158 1468 687 1067
127 489 839 921
763 1470 350 670
1597 73 0 0
342 701 1344 827
151 973 779 966
515 934 1017 539
797 323 1088 1135
1534 676 222 0
172 886 183 0
717 981 570 1327
1269 1180 1551 308
1496 209 13 0
726 704 1036 1463
1153 159 1613 138
747 752 820 41
0 1160 0 0
222 48 838 0
1133 1290 87 1540
159 0 1419 0
695 1164 1507 0
358 804 0 0
312 405 1241 0
691 636 292 171
185 1240 182 1241
1306 151 253 344
1081 0 0 0
1502 491 615 1565
221 1232 1304 0
1385 485 905 890
664 1056 1583 109
1429 0 0 0
1059 524 0 0
1228 978 966 971
26 1505 0 0
858 54 1056 0
879 0 0 691
617 209 777 276
834 435 1121 75
668 890 1513 121
122 259 79 0
126 1257 889 136
861 1287 847 0
497 1107 1143 55
601 995 0 0
628 102 955 0
897 80 1060 1143
257 961 1552 117
286 79 30 0
0 152 0 0
1148 1344 1441 120
522 942 772 602
286 981 1016 0
995 58 1431 212
1067 187 1251 0
286 1500 836 0
58 87 1041 1520
127 429 1303 0
394 437 1574 0
786 574 904 221
198 131 192 1112
486 1037 854 1206
698 350 1199 0
838 827 888 202
1338 1054 0 0
1070 964 676 0
1323 294 60 0
871 169 825 1067
477 1048 0 0
1323 101 234 0
1587 24 1436 478
1026 94 868 20
1597 1438 0 0
1469 1342 1515 435
582 232 1241 0
514 1270 75 0
232 1241 346 0
1267 1364 1008 1143
0 0 0 0
633 222 1308 95
1177 789 126 960
413 991 1287 859
1241 343 1495 0
1123 1480 0 0
169 117 681 0
282 648 367 140
405 482 663 192
1613 110 1142 681
1540 1582 1231 71
1114 813 1301 1089
476 122 1054 722
101 919 411 496
1303 762 1173 0
12 623 1154 943
1540 441 932 119
158 1531 121 1194
190 1089 87 640
1020 434 1248 1017
155 1409 508 259
75 1257 1 0
541 905 345 0
822 1201 1353 0
773 542 504 701
1107 35 811 75
722 339 1559 286
164 643 1517 0
1166 549 109 1056
56 792 813 0
352 9 206 920
88 514 1017 0
1118 1154 1516 0
519 1242 447 1028
1338 879 1297 0
1232 860 1178 0
1397 501 317 846
2 102 942 0
1241 221 0 0
642 514 514 0
111 1438 1241 0
178 1069 898 1245
668 1500 1411 0
0 905 152 0
643 1269 1303 0
249 406 396 1242
936 1251 199 0
1495 341 398 1419
386 717 337 847
1000 973 552 663
1026 238 124 7
1537 0 0 0
1232 690 1039 0
1317 424 0 792
348 199 847 0
525 113 971 1453
206 29 905 0
357 37 1150 107
1502 513 979 427
639 701 151 751
709 628 1546 0
461 1123 843 0
591 712 0 0
976 1265 1196 403
1141 905 69 0
368 76 0 0
1258 868 1338 221
839 1232 0 0
882 17 142 0
1160 1612 1045 0
25 73 435 138
613 289 703 0
1241 301 1291 0
581 1016 1141 0
213 848 0 1484
448 1570 71 118
839 1421 1522 29
1379 126 423 1246
58 1402 350 0
1398 1464 80 1480
1147 247 1461 0
1016 928 943 1597
701 841 465 20
106 1253 0 0
519 80 1228 0
341 826 305 1114
1246 1393 826 218
183 10 789 1265
368 995 742 0
826 858 1151 0
960 1122 120 0
904 1484 886 0
320 23 383 1246
633 89 0 75
0 0 89 0
545 818 717 1066
1128 76 0 0
0 0 0 0
26 1436 1409 0
966 75 839 1101
1602 205 182 0
393 0 0 1248
986 1014 0 0
1451 70 514 0
882 1540 1228 514
162 935 1157 0
696 1510 29 1303
1114 880 240 1066
324 288 907 1289
427 1016 102 0
1114 846 1431 0
254 238 816 665
907 1116 1612 1486
110 712 515 16
579 1517 73 0
971 1313 26 1575
979 1336 1077 0
614 904 722 599
338 322 670 669
1041 978 1269 17
1089 839 0 0
1548 128 0 579
178 1028 0 0
716 884 403 384
0 870 966 0
150 1093 701 1496
1269 681 13 212
1593 435 1564 1300
411 144 514 504
1032 1232 573 865
126 654 386 1446
1135 1599 1273 0
1061 1246 1337 0
1041 633 539 127
432 1083 657 352
755 1229 676 0
105 1012 1426 1187
193 13 1599 0
106 221 1228 870
521 1235 58 0
714 785 216 1499
994 896 231 0
1613 0 1273 0
739 945 974 783
954 1006 1135 0
217 368 0 789
215 75 1112 628
362 981 792 0
54 1429 1300 0
881 1549 133 152
215 712 1535 0
1076 1241 0 0
517 940 46 0
912 215 1497 183
151 484 405 205
60 624 0 0
1315 539 387 1121
235 1568 514 753
1409 1019 1241 0
670 1218 966 0
756 0 343 0
1489 242 1445 0
1359 1530 379 1089
905 172 13 1558
739 251 121 869
108 514 0 0
712 900 274 0
887 287 1419 628
523 485 856 974
111 590 668 12
868 785 213 0
756 165 637 164
1314 0 0 1496
75 668 293 0
88 634 517 0
884 1188 95 0
1391 1014 435 0
217 57 1488 0
1496 0 217 0
0 0 0 0
660 0 1251 0
1196 1240 1315 0
482 1218 736 1265
796 141 102 279
1109 823 1347 0
186 1188 1114 587
531 1347 1313 1246
1109 212 76 1017
182 0 0 0
838 1114 1530 102
1213 971 0 0
199 1246 1070 822
969 58 386 215
284 743 716 996
1257 18 722 1041
268 152 1513 1218
14 1454 944 295
1080 838 818 1602
218 111 1573 58
415 790 0 0
92 676 0 0
125 1263 0 0
0 241 716 541
929 185 1037 0
0 0 61 0
643 960 393 859
0 277 1471 0
99 390 872 734
129 637 1338 755
1106 767 1251 94
1421 824 213 976
165 247 76 9
104 1511 1540 514
1205 1386 482 839
1395 104 1080 1255
0 0 384 0
188 1350 338 238
9 262 966 847
957 1022 41 1154
1357 994 155 663
0 458 1123 0
608 1251 0 0
1233 1089 13 0
58 733 888 0
423 25 552 339
927 126 1164 0
1114 87 367 1251
1342 7 950 0
117 1241 1251 687
1143 311 178 0
61 847 0 0
251 159 1393 0
1455 0 329 0
1329 64 106 674
338 1252 670 0
722 310 849 1500
1077 913 144 896
1206 70 1345 413
1336 1080 194 1524
1513 335 1246 849
350 731 75 215
17 1467 1201 0
159 203 0 147
1277 680 0 99
115 346 504 913
553 0 870 53
12 1174 843 542
670 1501 0 1080
7 1583 207 1501
706 1370 169 1558
1364 779 1251 0
905 1107 123 0
839 994 0 0
878 3 976 0
223 273 992 0
1302 242 1381 128
1107 1241 1464 0
1240 1079 1554 491
602 472 215 583
0 0 0 0
552 837 0 0
58 238 0 0
962 1593 1201 762
1283 0 905 0
56 120 61 0
792 1183 960 0
640 525 1361 1052
593 200 109 1415
821 954 73 0
16 499 0 0
20 712 1369 0
763 1531 0 496
1560 86 884 0
1241 1409 174 0
839 193 699 1006
1139 1308 763 0
854 1559 451 8
913 235 195 1030
1265 17 1045 1468
10 514 1302 668
1014 9 152 178
90 1080 1241 1149
1334 731 1100 756
1395 122 42 0
1500 304 1077 704
47 592 234 107
94 1107 1246 0
61 1153 1336 0
1043 1411 0 0
75 848 1573 882
527 905 0 0
491 117 1164 0
1317 838 0 1531
1205 964 670 121
853 1480 413 0
1037 1241 291 1004
1517 79 698 0
1338 1491 76 1376
12 979 1407 0
1162 953 1603 0
960 1460 99 0
633 95 1205 0
1187 405 808 435
435 882 0 0
628 856 756 206
716 90 541 402
562 853 961 1070
411 823 1158 0
846 1069 56 0
788 1541 688 0
1241 1273 1056 0
1058 514 171 1228
234 848 1114 318
48 1143 1049 0
1139 158 1513 1026
1201 698 803 42
370 521 1338 0
627 337 89 1540
12 251 164 120
1123 1086 1129 0
1303 136 1291 0
431 0 772 0
712 305 138 0
89 164 621 1552
1537 7 750 1213
337 992 1375 0
808 1132 1411 1061
206 341 103 1602
1565 1204 118 1513
1344 519 335 0
840 71 1084 0
838 757 60 0
1269 951 1251 0
882 1232 1344 117
942 703 259 0
847 1184 1049 0
1446 287 670 1327
124 1443 0 304
307 279 839 874
1433 927 18 75
1480 966 1470 84
966 1507 847 0
1149 1387 1514 0
95 238 1551 1464
218 308 628 329
0 436 0 0
900 232 117 0
1516 1603 0 633
