1232 152 164 0
912 218 1262 383
1066 1058 824 0
286 904 1058 505
783 75 423 663
241 102 1578 0
1118 1240 0 0
772 3 125 0
215 445 1589 1016
1315 104 538 0
10 612 716 726
128 227 109 715
80 152 18 0
1257 517 1409 348
1246 453 1540 0
0 1451 436 1241
1402 712 37 6
1213 277 1041 0
1232 691 1061 1114
1461 1467 539 10
65 221 754 0
153 186 303 913
2 1164 514 0
354 1517 1240 0
126 1334 976 0
839 966 25 0
547 1481 552 80
934 1054 790 167
213 1241 788 0
424 514 426 0
882 1063 1603 0
1402 731 305 668
826 496 670 0
286 1303 1265 0
497 1058 1179 256
1419 881 0 0
517 785 1496 0
788 120 427 0
1238 73 169 1137
88 1247 79 0
574 66 367 0
444 1199 202 0
1273 166 832 240
913 606 126 519
1500 37 252 254
217 175 141 1500
905 1470 61 0
1056 79 1213 843
223 464 1131 171
307 514 891 0
419 647 1470 152
128 1564 549 504
171 88 398 160
1303 1139 712 1564
1251 847 0 0
13 511 789 0
462 1242 138 0
152 1241 1173 0
14 514 1089 0
110 1477 312 0
969 680 520 0
1252 1276 942 979
76 120 0 0
1199 140 595 0
1126 88 0 0
773 427 10 0
1148 102 1269 0
238 708 147 731
75 113 1248 218
0 76 991 805
349 96 1346 73
104 10 1242 0
465 1251 75 0
53 218 84 1419
146 974 599 0
1499 474 1374 1509
88 1374 386 0
599 1468 1242 0
305 1565 292 0
1114 1058 1431 305
849 102 308 1265
95 1058 976 165
245 74 357 0
1123 773 279 435
10 102 0 986
423 1241 497 0
1494 38 624 238
1609 1597 245 1265
1338 422 1302 0
837 73 1241 0
246 1265 0 0
187 1009 897 197
805 202 425 0
16 1246 20 0
900 816 88 0
174 1164 1246 687
1041 121 1028 0
305 1419 1148 1573
628 734 1231 0
1004 20 0 0
839 1344 1193 0
935 643 308 1265
95 1232 573 0
497 1058 253 1016
1077 1474 1614 0
212 1256 687 426
423 921 357 126
92 805 7 0
1501 1114 1464 123
1114 1438 234 212
848 517 1033 676
1257 766 85 0
1178 54 0 0
1143 1241 207 0
61 1446 0 0
1402 1402 1533 0
29 1586 1518 852
997 941 1045 1072
84 902 144 0
255 1501 213 722
1173 1039 116 1480
1247 12 31 861
314 1067 663 0
1551 1231 1066 254
1501 1142 608 0
18 1363 185 0
836 70 788 0
868 1139 250 0
1143 211 221 0
836 514 0 595
746 1480 301 704
966 1265 341 0
669 1085 698 0
1540 685 0 1089
870 819 1095 414
1338 870 668 1366
1469 743 286 1070
238 1232 90 0
1309 474 1540 252
1213 1244 140 79
514 848 1241 0
878 491 367 0
60 628 308 0
1530 1143 1552 1248
1032 250 1231 970
681 780 789 17
7 1178 384 206
981 940 182 814
599 1241 1376 0
1141 1183 1530 1234
859 171 517 0
92 1164 514 1070
1386 889 1129 152
0 886 12 212
144 537 643 0
350 508 800 0
1246 83 218 1123
485 1080 1461 0
1228 1241 10 0
887 467 1451 746
884 398 178 1232
80 1247 436 0
1292 676 435 0
819 1241 1070 0
670 27 1420 0
595 1355 121 350
743 1383 341 76
71 234 110 1241
1457 539 905 0
126 1552 1100 0
110 743 1118 0
1457 435 795 147
590 198 86 85
435 505 716 346
0 676 663 0
252 1188 0 0
85 683 966 0
681 1581 1206 896
61 931 0 0
740 1078 893 0
175 1016 221 217
1303 1519 699 0
805 1304 976 0
1446 1278 164 0
178 514 1540 0
245 532 1096 837
174 759 0 0
1133 1293 0 0
663 437 121 13
599 1241 50 118
1334 1565 202 0
848 1164 132 1107
128 195 923 0
305 831 935 0
217 1241 1056 102
141 519 427 889
1077 1260 212 0
350 1441 1014 0
60 1241 174 0
0 682 1317 0
1241 223 532 587
969 1217 121 756
1066 1164 969 60
73 7 0 0
792 1242 406 0
55 1232 1265 573
751 402 691 508
746 1323 622 0
891 1329 352 0
1275 1228 202 0
76 1241 1088 676
405 1096 891 1077
757 696 1016 0
676 968 663 582
16 227 1143 0
1066 426 0 14
846 978 126 1386
514 491 0 0
1014 1448 185 276
935 522 5 117
17 805 865 0
1143 705 1257 436
1409 14 966 1080
138 1551 526 74
1080 1582 1143 0
127 75 1019 502
1451 1554 125 792
436 1602 1162 0
1451 882 912 0
1241 734 890 0
185 193 1135 26
1321 1464 627 0
1162 792 152 1286
986 632 710 0
0 670 111 0
848 855 1246 0
670 1344 790 1344
482 1241 1143 0
1304 12 389 0
123 12 772 75
1228 1070 29 0
1338 144 670 0
209 848 1315 0
0 76 1295 235
1522 599 0 0
722 1164 0 0
1599 1121 253 0
252 1489 91 1463
786 841 1258 762
981 582 847 0
423 75 169 1164
1344 813 1414 93
1107 1196 76 0
1080 221 1499 1391
501 945 491 772
329 124 1397 0
212 1401 1014 0
50 869 75 1540
1315 1246 1089 291
12 67 1337 1523
704 1010 618 508
960 1275 70 0
782 296 1143 0
1251 219 788 0
555 1553 0 0
238 902 30 0
1241 1252 1107 187
127 659 935 0
305 1205 1599 0
1559 1208 1522 0
14 158 124 0
1166 1116 5 411
1 738 138 839
1223 414 1565 1321
1344 324 1016 0
1407 514 0 0
560 1107 1107 206
714 41 254 0
642 1161 1599 1241
245 1033 1107 0
1595 472 746 1454
79 1582 393 0
1241 1158 1241 0
347 704 85 0
870 763 668 0
1501 1232 152 174
1213 269 960 514
767 1241 305 0
94 1096 218 1246
1125 1063 343 0
696 140 169 107
54 245 215 17
303 1107 56 0
352 893 0 152
834 525 1146 976
279 699 230 1582
1330 87 411 0
981 1602 348 805
872 219 1467 1153
206 133 187 58
935 1241 68 411
1338 1492 1058 0
89 1276 1541 0
776 1331 61 929
1468 1241 800 0
1246 514 916 301
182 1468 882 0
1107 514 301 0
104 29 505 0
690 444 491 1258
152 1266 447 25
1056 537 747 1303
912 22 1061 0
1206 50 169 0
1269 1248 1605 1261
660 1241 905 0
189 1052 480 0
1303 1012 1036 436
13 0 0 0
485 7 1353 0
212 1246 288 537
86 969 1246 0
305 1224 144 0
1540 346 0 0
628 74 1241 0
1265 887 158 158
1516 1123 174 1376
599 514 85 0
530 1241 663 1129
55 632 50 0
13 1158 344 0
1291 122 1083 1259
217 966 140 0
846 1338 690 0
1232 166 125 1517
1061 1072 305 0
116 708 20 0
12 1330 1304 1268
198 1607 86 1162
8 590 1326 230
1513 708 1408 285
643 886 1330 0
0 8 89 0
1067 1299 550 0
155 1016 813 0
1056 849 1238 0
133 722 788 0
971 1150 932 0
1461 496 1350 0
1 680 1516 0
1123 943 891 0
1241 1250 92 0
18 279 800 0
57 338 1127 1311
367 453 110 668
171 1 343 0
1114 1241 75 971
169 790 1586 0
848 13 517 0
1251 76 75 590
1070 12 1041 435
826 1228 0 0
1301 85 61 0
1066 45 1089 178
869 73 1036 778
521 17 1463 1560
1348 1164 960 0
599 824 505 856
165 1148 1123 1072
1213 1450 0 0
997 1419 407 125
222 1143 1158 305
58 1231 691 0
1159 95 1126 0
90 1242 1357 307
426 1126 56 0
575 17 146 1597
29 544 178 75
1080 1582 1206 1582
1005 1565 514 539
734 1369 1241 0
1172 24 121 252
1042 94 75 20
790 10 301 0
548 1463 0 0
423 1542 39 552
206 1467 1241 443
846 1045 93 0
1152 1246 222 88
514 293 126 0
979 126 848 0
55 337 175 235
1107 73 505 0
892 595 1228 519
1540 348 691 337
587 970 960 42
988 1374 144 0
495 141 16 1507
1523 869 1582 969
350 1014 169 0
929 773 1582 0
133 140 1 0
65 1241 584 1218
1540 230 1426 0
71 348 7 252
1077 76 676 659
792 428 1226 0
1162 217 890 38
1143 90 1090 235
1126 1453 1467 1105
1006 305 1265 1291
186 674 1301 1245
848 1222 73 0
71 1293 0 0
55 151 839 1206
856 97 1376 0
496 869 830 0
886 1246 0 0
505 849 415 73
1501 290 3 966
942 801 80 0
30 1258 504 0
85 1246 826 0
1269 831 1107 0
1066 1296 0 0
904 642 128 0
90 112 703 1066
350 645 1468 158
206 1239 0 0
743 1304 583 810
215 592 1187 1378
53 1394 54 0
259 1187 128 0
36 521 456 0
70 1416 913 125
144 116 941 75
50 1334 814 1241
352 1241 912 0
682 1139 118 1241
73 1452 93 0
84 1494 1531 70
1107 124 722 0
1386 1215 187 436
872 1390 505 964
1164 17 682 0
514 1059 517 1241
7 361 18 0
352 461 175 788
1551 1549 1240 935
671 1510 663 0
79 320 88 0
527 652 1350 95
95 27 847 345
1449 1325 374 555
543 238 1241 214
30 497 14 0
872 1241 681 0
279 897 372 0
1334 435 1123 222
912 1265 846 222
102 70 872 0
1545 1482 87 0
927 174 147 0
57 759 1303 7
14 367 1066 0
367 1586 214 514
1016 252 0 0
590 50 602 268
599 75 395 172
1143 393 169 599
1023 217 269 0
779 1066 54 870
826 1098 350 0
144 517 1129 1232
872 1455 104 367
514 1153 1397 0
1241 1546 800 1026
882 10 238 0
1582 932 18 0
696 792 1246 350
547 70 172 670
1517 626 699 886
73 1246 125 128
1052 792 117 0
213 773 978 0
213 234 843 320
1308 1227 58 14
215 144 1386 0
346 737 121 458
897 981 1187 238
1471 168 1023 0
1304 1342 193 0
1304 1241 75 854
690 821 1066 0
872 1274 1123 1228
1234 711 912 1397
1137 75 1304 593
1070 307 776 106
978 1228 1172 0
657 101 1599 1058
1328 534 0 0
826 155 175 1246
458 680 952 0
666 1414 633 0
214 532 1135 63
788 348 14 0
1016 1070 1397 1061
990 1602 215 0
169 117 1143 547
1213 1042 426 1028
1315 1240 0 0
905 847 1546 0
770 1240 1582 171
2 981 1074 890
0 663 1153 878
696 942 721 0
1409 1612 860 0
937 1232 0 0
1480 1241 1456 0
1241 763 308 134
1059 1246 482 317
1542 1380 7 1153
1207 1026 1516 1251
227 745 182 1338
56 504 539 0
1036 305 760 1275
138 514 927 0
1364 1524 508 532
71 704 813 0
209 316 0 0
1014 668 1551 0
122 311 1443 1251
86 1467 1540 1143
583 13 846 1391
691 1468 80 0
1213 1241 423 257
26 579 75 1228
54 192 670 14
1463 848 12 0
881 1164 164 0
539 824 14 0
25 1251 1302 0
1051 637 505 515
48 50 991 0
367 359 212 186
1516 1399 138 0
905 676 824 0
1165 1241 16 0
79 1241 0 1334
1162 1052 882 579
245 1559 1232 764
668 73 352 0
978 274 140 1581
521 966 1066 0
1546 12 6 57
1310 1252 1273 0
1241 1178 882 0
211 1341 701 1199
212 1599 127 75
419 238 1571 169
789 508 37 854
60 1138 0 0
122 1232 212 0
894 926 912 37
514 689 0 912
912 521 1026 337
1045 215 107 1141
1330 1241 792 0
185 1491 665 1173
75 1362 1513 0
8 590 1253 0
897 380 1419 1599
164 1411 1077 630
1402 95 703 0
1201 0 1251 0
206 1246 1115 0
144 971 1148 878
1338 1426 1446 572
1241 1394 698 0
1107 1241 387 0
17 714 1480 0
10 1063 1291 0
502 140 1613 0
225 15 667 1509
291 1303 587 1231
1126 782 1241 1045
1107 16 894 0
1467 583 1329 0
722 3 1164 126
345 1017 286 212
169 761 542 92
1438 161 246 0
213 1164 138 121
343 1145 554 234
80 1008 122 109
1513 744 1020 17
54 124 1213 48
692 56 0 0
782 924 1334 0
681 773 69 0
61 1306 1551 403
1419 514 58 158
367 1495 515 0
305 50 321 0
86 1261 37 1241
1265 1265 102 0
0 99 544 1268
424 900 1530 427
1540 930 1218 158
482 1152 214 1470
155 1444 423 824
127 1154 0 0
497 17 1517 0
138 1602 1368 0
308 1119 106 58
940 1492 1121 0
656 651 721 0
73 1204 1255 0
567 50 0 0
619 305 1334 1419
221 413 291 0
117 0 92 1463
952 1612 0 0
1588 1337 1388 350
1144 1564 1033 1096
836 443 329 839
539 473 1564 431
497 1524 1366 1565
354 1107 1228 0
18 1246 1551 241
58 971 111 1315
26 1252 337 0
1315 676 0 8
1241 1306 753 544
54 801 0 0
897 274 1058 574
23 1556 788 0
1143 1257 123 1268
206 1464 75 152
342 1265 986 0
123 1219 138 1135
1037 1241 792 0
357 1143 1612 508
517 469 1231 0
514 1419 1300 252
600 136 0 0
123 676 714 124
1047 91 286 0
773 75 1077 1052
1540 12 1026 272
405 598 1334 0
767 758 305 431
257 368 978 1241
954 485 37 0
1273 12 89 1338
1603 1265 79 0
198 895 427 1500
13 587 92 16
303 30 431 1251
17 1386 772 0
1241 215 971 0
286 265 1585 0
55 13 760 87
1126 92 234 0
106 1241 158 0
1245 713 602 80
1551 209 187 0
75 146 1251 0
20 1112 251 1232
206 1127 87 0
1045 1201 837 0
1325 722 559 1113
152 480 0 0
1045 435 329 133
849 1241 86 502
245 152 1164 1241
144 1241 900 0
846 1323 1496 0
171 1531 419 1241
238 756 493 0
1129 99 341 25
663 151 13 0
216 65 1464 1251
49 1224 1333 663
1348 649 1303 238
1602 214 1564 1126
1123 853 0 0
337 727 0 0
1530 175 1583 0
8 268 0 0
1344 1164 0 0
756 1316 670 0
385 739 124 245
447 173 482 508
575 743 1036 1241
227 836 138 0
1086 532 1314 1528
1232 133 9 126
221 1240 1551 70
411 1159 682 813
514 1045 960 1412
202 1301 1598 792
1065 479 933 0
86 1206 133 352
1241 514 16 3
1014 277 1308 1402
882 772 2 0
964 202 202 997
151 214 1261 531
1148 320 1201 60
1149 1136 1246 0
48 1500 904 253
670 1265 515 1137
987 599 125 0
169 839 506 1008
426 792 496 0
60 1462 1273 1597
29 1251 1143 0
1540 419 850 0
29 1599 1241 158
141 354 847 0
846 514 158 25
308 445 1164 1233
1172 756 350 1338
1155 1232 0 0
198 1119 841 213
1226 850 367 971
1251 712 0 0
90 788 1370 121
1303 1463 1080 0
839 73 107 0
1376 214 1089 0
1597 447 144 0
1218 602 539 514
839 869 1 0
663 663 1150 1232
305 119 966 0
676 642 384 1248
240 1103 544 1340
18 979 1344 73
756 1152 1258 367
1 539 1501 0
1604 1158 126 0
1126 152 104 1063
933 172 836 0
979 1099 0 144
839 602 0 0
712 869 1397 0
213 565 12 539
1066 1241 789 7
670 227 152 238
1058 161 886 846
125 532 29 0
1376 1521 514 0
1344 1307 1418 1250
832 1597 1019 0
289 73 988 0
0 133 847 0
80 1235 79 0
1143 151 904 125
839 760 305 0
1107 806 532 482
1056 1464 1224 0
48 853 88 0
270 1336 579 0
1419 762 0 0
16 99 966 1603
343 1507 1085 301
171 773 1173 61
123 746 841 15
1376 1241 555 663
1041 1247 405 0
1376 1080 443 215
514 241 174 0
1334 272 517 1079
894 569 14 0
1089 1025 1517 0
73 1072 1303 0
1045 100 971 682
57 1164 65 0
20 1328 424 0
212 1411 632 0
1540 935 1052 1031
0 0 981 882
86 1467 97 1137
79 258 73 1066
215 981 882 0
1228 1112 515 1241
942 515 1187 0
1302 756 556 988
54 841 1376 1477
54 1323 1375 140
971 363 760 0
415 120 1246 0
633 75 1075 384
1188 1175 1329 1246
1172 904 1258 367
51 1244 1241 0
343 1129 1232 0
447 106 939 1232
670 257 354 0
1297 1246 704 0
1459 524 92 1323
1273 441 1434 1603
935 642 140 579
88 1531 1089 0
1151 70 632 0
29 152 95 0
1241 1489 792 0
307 966 1080 0
289 1277 301 18
895 53 1376 50
682 534 247 0
897 803 155 0
343 1187 0 1228
98 473 562 1037
691 1464 531 0
897 1528 110 0
104 514 649 0
1126 421 1386 30
57 171 1531 0
1540 560 668 0
1435 1266 428 227
894 461 0 0
121 227 0 0
743 274 1066 199
126 99 0 0
1457 517 1234 126
696 419 109 912
29 301 1241 1304
687 514 1574 0
1517 1147 676 0
1 337 1331 814
997 1525 1280 0
1603 1338 1501 431
1496 1199 1463 75
182 1164 193 0
84 538 57 0
89 1079 1144 99
669 1038 0 0
425 1449 1012 385
1602 112 1227 117
1203 57 1218 348
424 106 1501 1241
1517 61 739 0
808 775 848 140
14 841 1338 0
696 675 1077 1232
550 846 301 0
505 1590 735 0
198 943 787 318
222 1149 1179 0
357 169 1402 29
75 848 124 0
978 1549 187 0
1341 979 642 73
436 435 831 0
1291 1592 988 0
1213 120 1336 0
1231 94 110 1325
1411 847 71 0
54 75 60 3
94 331 491 0
8 1326 891 0
29 24 1023 0
2 1603 1573 0
925 375 0 0
1495 1228 0 0
38 792 1241 0
89 1241 514 0
214 1241 10 1588
491 1246 599 0
1265 1160 1114 0
599 1464 757 158
1338 990 1364 0
116 1 676 539
127 856 461 0
1114 323 2 0
1303 867 991 140
0 0 61 0
897 45 839 0
1045 99 232 7
111 446 514 37
179 793 1327 213
1463 344 1386 1480
916 988 897 60
401 274 698 0
687 609 1241 0
123 419 8 0
682 612 803 0
1307 884 1179 106
980 773 517 842
1257 223 247 337
209 195 1376 0
668 1077 792 0
125 1325 971 0
547 158 616 0
1033 506 1386 1056
343 932 1375 13
354 80 0 0
753 1582 701 578
514 670 246 0
186 1112 303 0
0 1334 869 0
1480 681 152 0
247 79 555 900
111 991 988 0
13 1265 1613 0
54 158 428 154
1265 1246 301 0
505 708 696 989
0 413 668 1540
1019 940 246 1516
367 1343 0 0
905 839 0 0
350 75 8 1565
1107 1495 174 0
783 1022 1058 411
514 886 168 1213
1464 262 0 0
912 1137 756 605
1291 121 203 0
792 1164 367 0
48 476 150 171
218 1407 0 0
935 1495 209 869
1338 152 25 122
206 1258 856 0
222 1302 1232 3
50 1241 0 0
276 572 288 1096
8 964 0 0
1246 1556 1232 0
127 1565 17 0
301 1035 1265 61
88 547 1077 1206
178 1241 207 121
359 959 16 508
913 198 1613 971
90 593 525 1135
165 103 191 537
214 282 175 849
1329 337 1242 0
29 1054 1597 1257
1397 1099 1459 1197
0 253 280 1
152 547 971 839
897 7 1206 10
152 676 1114 0
971 317 80 0
122 1612 1033 0
1061 51 195 1501
722 84 99 1344
10 1176 127 0
670 514 0 0
122 746 670 127
1246 1232 79 0
552 1188 1148 0
704 1178 0 0
55 788 0 0
590 393 54 55
1143 1179 573 1468
126 823 757 0
682 555 1058 367
308 1338 976 1058
788 1516 1258 1067
514 514 186 0
1242 652 517 99
127 198 1256 670
1540 10 80 1241
668 1246 1241 777
7 183 125 1386
1066 1130 37 1516
206 905 277 178
979 1464 0 0
1251 1041 0 0
599 1241 1054 1231
722 1241 37 670
118 1431 1008 443
212 742 183 120
367 915 1121 1265
508 144 1241 0
99 140 1300 447
18 73 1319 0
138 459 1143 608
13 859 1107 819
0 1251 1325 0
444 674 1604 94
1241 181 461 0
905 525 593 214
712 171 628 1588
180 1255 674 0
2 520 451 0
521 1565 547 1338
213 10 424 0
1346 75 0 172
1077 1546 322 0
541 8 1070 514
1257 1464 1338 75
95 997 367 762
1409 73 685 342
1043 344 80 0
668 1052 504 517
126 912 1334 0
716 1386 85 0
1016 491 0 0
303 1141 1500 1338
1129 1308 602 1241
102 1165 279 0
94 1464 116 1232
952 804 1451 0
435 1467 386 1086
127 510 12 0
514 1246 1480 848
1513 1477 1228 50
1045 1053 754 887
234 1338 0 0
1501 1463 88 0
1232 683 50 0
487 1232 87 0
8 1331 954 0
628 1338 789 0
1480 161 1201 0
375 1153 411 301
670 753 88 0
109 900 701 26
865 1162 979 847
367 76 1047 0
856 586 384 0
913 757 788 0
1242 210 352 0
504 839 1008 0
1164 636 303 301
64 1219 712 485
1549 1232 0 0
5 14 1241 0
935 461 1067 193
111 1241 574 0
846 1228 61 0
1077 168 886 514
13 206 1213 792
199 341 1242 814
279 757 54 0
1376 1114 1418 550
1164 1342 1167 708
634 280 1204 0
897 0 0 856
1213 1604 1114 0
1026 7 305 94
905 1450 1257 0
375 1364 29 0
274 1353 0 0
508 560 341 12
121 1499 164 192
1177 1086 663 120
1517 1438 29 210
183 753 344 1304
280 205 10 520
1070 1471 61 0
71 464 86 1560
979 605 1164 0
55 856 514 0
1392 652 1403 988
286 136 941 17
608 792 0 0
198 1609 1453 0
938 1265 346 0
1471 305 171 0
900 1246 1164 1463
48 1199 1232 0
900 1265 76 0
848 218 942 0
1036 337 93 0
1126 911 0 0
988 1153 75 0
182 675 25 0
212 87 424 0
2 676 0 0
1073 1077 75 0
89 205 198 126
856 1241 73 0
1070 1 0 279
1521 75 152 238
668 1409 417 1488
209 205 227 1376
3 1544 487 707
14 431 1597 681
71 49 1412 435
54 152 582 0
25 1374 0 0
826 28 1444 435
60 701 214 0
1232 1135 1107 0
0 848 215 1035
1451 1247 1241 0
110 436 555 212
75 337 696 0
16 943 428 0
102 220 1241 872
410 152 367 0
1513 1098 1466 722
579 748 853 1164
26 1560 234 0
1114 848 308 0
1143 1015 1265 525
981 878 561 1303
308 712 1557 0
1540 414 196 1338
808 524 357 676
1232 856 849 0
1344 76 1461 848
582 932 398 259
1432 1232 20 75
1336 1572 61 1246
29 1528 1457 0
88 1246 320 435
981 317 138 1254
670 655 1251 318
1232 1469 80 202
53 1338 215 152
116 1302 966 0
144 1252 70 75
8 1303 227 0
897 523 0 1530
756 1458 519 0
1269 1270 1480 0
882 426 595 341
846 121 88 837
56 1228 979 1303
279 442 1542 823
1002 1087 0 0
954 1314 1463 0
258 1490 128 87
385 1058 981 0
788 1317 1517 559
20 900 1227 0
979 960 288 337
13 824 1582 343
88 48 253 212
712 818 1244 0
615 1419 514 0
89 1491 1114 0
1530 676 1213 0
628 1123 595 0
126 1467 186 8
56 1058 348 0
514 793 1597 0
905 676 308 238
10 1283 1521 0
1292 1319 18 0
367 855 140 0
1176 319 497 1303
970 1241 834 1143
514 514 848 0
1023 1143 1303 133
87 570 1507 511
517 1252 663 75
367 1474 626 0
859 882 0 0
1402 779 799 0
26 241 1531 0
90 855 1162 0
848 681 971 900
851 1241 482 1107
195 1248 97 0
1114 762 508 0
215 1468 473 1242
1334 510 574 1535
1123 1346 1066 0
1162 1523 361 92
341 396 1266 242
350 75 1143 0
1282 1246 7 1143
1023 552 209 0
873 1164 0 0
482 465 0 0
54 303 1019 0
206 1241 519 0
826 1577 676 73
1019 1004 3 169
229 4 1572 0
51 1242 1272 125
897 859 1127 1470
0 352 435 585
85 1199 18 0
1300 1463 1467 0
485 878 171 0
1293 84 0 0
252 1160 1330 1241
1218 1067 238 0
10 61 0 0
38 1490 1041 1549
124 1464 138 0
1172 414 869 60
1480 1503 1143 0
0 436 1303 1350
252 1516 9 0
1540 160 73 305
1205 936 1500 158
447 371 746 75
1 286 762 0
943 413 1546 0
259 227 1540 0
690 1023 482 1246
0 1241 1241 0
935 623 514 174
1427 16 805 0
212 1499 413 0
966 424 217 0
1213 980 88 1080
18 576 1541 0
411 878 849 981
274 1303 259 487
826 1246 1006 0
904 699 733 1241
536 814 795 0
1114 905 254 0
122 158 1530 0
779 1241 791 0
1451 802 0 0
444 1397 76 0
537 1535 350 0
964 173 140 0
301 1246 1114 0
1089 92 1232 994
541 514 1206 0
1330 53 95 348
981 547 882 1251
753 1255 1143 0
75 1556 417 0
253 1241 882 0
0 0 0 1329
107 583 1481 1123
1 75 431 0
574 1164 0 1
670 1257 943 0
1080 662 188 0
1612 1546 882 0
508 813 189 1480
1228 1530 856 29
1251 329 174 792
991 140 427 0
57 1366 722 0
663 1374 377 0
30 602 120 126
54 12 152 1344
2 819 1241 0
435 1247 599 0
1244 71 0 0
1067 75 87 0
1347 419 1426 152
1148 1344 238 0
0 30 706 792
94 245 18 0
227 1234 48 0
935 979 1573 0
212 1090 1419 0
169 1178 50 0
1037 1246 1026 0
55 912 124 0
186 701 13 1470
76 1232 1 0
1334 304 286 352
593 138 772 514
1202 1172 1269 0
1376 247 869 0
1603 488 122 1552
846 1501 1148 145
55 1162 0 0
258 1145 94 0
979 90 79 0
308 238 0 0
175 1265 254 0
1213 1241 642 981
1330 1112 1581 111
856 512 104 988
1089 305 234 0
1241 73 0 84
882 1201 858 869
485 435 75 1565
1098 245 819 123
1496 140 1088 0
969 1464 595 0
1332 541 13 0
482 1143 1065 0
1257 125 1006 0
411 152 346 1206
682 1207 1347 1206
169 1397 102 0
75 399 1598 257
0 1273 305 897
144 821 1150 0
70 1228 343 0
1437 1338 0 0
178 994 417 0
94 62 222 144
912 1589 797 1484
178 1246 354 0
1599 617 165 1047
1386 140 230 0
1066 870 487 0
303 7 279 1338
35 1363 405 1016
1016 698 1308 1607
602 1241 508 1094
259 627 869 1218
599 564 1330 0
187 346 111 0
1500 514 344 0
1228 517 18 1047
1070 431 897 0
205 180 178 1006
182 848 1107 0
0 0 1213 187
826 1246 222 120
90 1239 126 0
246 847 121 0
1303 130 727 0
1172 1383 814 25
93 1241 1241 882
1317 158 1612 1164
1457 308 10 1149
458 308 76 0
55 13 1114 405
905 128 772 0
1123 566 7 514
169 560 1344 1232
882 169 1251 0
1061 1313 897 1019
599 1228 676 716
1602 1159 627 205
217 839 1252 0
209 813 352 99
61 988 411 1500
1530 152 367 172
969 1164 267 0
716 2 839 0
1026 110 301 443
0 988 1227 848
755 80 485 0
174 656 0 0
976 762 158 138
79 412 0 0
357 75 888 905
1067 882 1121 0
521 140 1544 1228
1376 823 0 0
435 740 945 0
722 1232 149 846
217 30 91 0
1164 1072 1500 1461
1241 1598 1006 0
372 73 1551 1463
1228 205 1602 186
367 461 201 762
458 788 681 1517
532 92 996 109
1153 108 1004 0
753 1295 68 1451
254 1248 566 0
1541 1411 13 0
94 153 30 0
1330 1597 9 0
95 1489 210 75
87 1383 1602 0
1329 788 1457 80
1603 424 0 701
387 853 212 926
1026 1172 676 0
169 598 94 0
869 350 1464 76
0 1469 1241 0
1241 813 573 1246
1206 1085 102 0
1019 787 87 75
202 121 1463 0
2 398 144 73
253 274 891 0
912 1336 187 0
286 948 141 1095
61 814 189 0
117 168 435 0
595 849 1507 882
346 1204 134 0
905 75 368 0
26 1241 140 0
988 966 0 0
75 1407 910 0
981 681 1148 0
913 776 0 0
80 476 1241 0
1451 1466 1530 981
1269 735 341 367
301 520 1339 1023
849 1501 24 663
868 1467 1112 882
92 149 2 92
245 514 514 0
1201 131 940 1247
642 1241 0 0
808 1467 71 0
988 762 230 8
1282 157 247 670
206 121 713 708
89 235 128 1303
1143 107 846 882
133 140 1246 73
53 1377 122 1143
1231 85 0 0
711 1141 411 0
